"셀id(ID)","x좌표(X_COORD)","y좌표(Y_COORD)","요일(YOIL)","시간대(TIMEZN_CD)","남자00~04세(M00)","남자05~09세(M05)","남자10~14세(M10)","남자15~19세(M15)","남자20~24세(M20)","남자25~29세(M25)","남자30~34세(M30)","남자35~39세(M35)","남자40~44세(M40)","남자45~49세(M45)","남자50~54세(M50)","남자55~59세(M55)","남자60~64세(M60)","남자65~69세(M65)","남자70세이상(M70)","여자00~04세(F00)","여자05~09세(F05)","여자10~14세(F10)","여자15~19세(F15)","여자20~24세(F20)","여자25~29세(F25)","여자30~34세(F30)","여자35~39세(F35)","여자40~44세(F40)","여자45~49세(F45)","여자50~54세(F50)","여자55~59세(F55)","여자60~64세(F60)","여자65~69세(F65)","여자70세이상(F70)","합계(TOTAL)","행정동코드(ADMI_CD)","기준년월(ETL_YM)"
"5*5*2*8*",195847.667799265,553268.319420181,"6","08",0,0.0584,0.0003,0.0014,0.1142,0.0593,0.2182,0.0348,0.9846,0.1596,0.6819,0.0428,0.0007,0,0.0045,0.0009,0,0,0.0224,0.5462,0.1735,0.0042,0.0103,0.0205,1.8493,0.332,0.0884,0,0.0064,0,1.2828,"11650570","201709"
"5*6*5*9*",196457.730254215,553432.659962844,"7","12",0,0,0,0.0019,0.0041,3.4018,1.2852,4.1736,0.0256,0.0508,0.0015,0.0018,0.389,0.0226,0.3536,0,0,0,0.0964,1.1132,0,0.0043,0,0.1244,0.0029,0.0937,0.1367,0.2754,0.2651,0,0.1558,"11620775","201603"
"5*8*2*1*",199592.611934611,553093.351058011,"1","06",0,0.0067,0,0.0118,0.0029,0.9346,12.7319,0.0083,0.0031,0.0024,0.0044,2.5865,0.014,0,0.2183,0,0,0,0,0.0018,0.5428,0.001,0.0095,0.0374,0.0495,0.0101,0.0048,0.7095,0,0.0163,0.8838,"11530510","201608"
"5*6*6*5*",199193.167918852,554404.958855985,"1","21",0.0001,0,0.0038,0.0314,0.0102,0.0088,0.0819,0.0163,0.713,0.0452,0,0.049,0.6641,0.0293,0.0024,0.0004,0,0,0,0.0057,0,0.0018,0.0289,0.0048,0.008,0.0124,0.8806,0.0571,0.2166,0.0791,0.9262,"11380640","201605"
"5*5*4*0*",197707.646996568,556805.867630187,"2","02",0.0001,0,0.0065,0.0003,0.3851,0.0176,0.001,1.0608,0.0169,0.127,0.014,1.0436,0,0.0038,0.0074,0,0.0344,0.1122,0.9759,0.5255,0.065,0.0231,1.3959,0.0055,0.0928,0,0,0,0.0512,0,0.0462,"11215810","201603"
"5*8*2*8*",198277.812940089,554144.875490448,"5","03",0,0,0,0.0014,1.7389,0,0.4248,0.0017,0.1221,0.0119,0.0845,0.0236,0.0094,0.021,0.0824,0.001,0.0199,0.0729,0.0048,0.0203,0,0,0.0007,0.0066,0.0083,0.0296,0.0771,0.2428,0.0354,0.036,8.2569,"11470530","201607"
"5*4*1*4*",200028.767308291,553118.328682957,"7","08",0,0,0.0008,0.1231,0,0,0.705,0.0011,0.0014,0,0.0043,0.0592,0.0218,0.0238,0.0536,0,0,0.1676,0.2973,0,0.1402,0.0571,1.4291,0.0048,1.869,0.0052,0.2682,0,0.0249,0.0025,0.006,"11710647","201801"
"5*4*0*1*",198377.806551686,554421.969458573,"3","09",0,0,0.1268,0.1617,0,1.4371,0.1269,1.0053,8.8868,1.4566,0.0571,0.8699,0.3366,0.0107,0.042,0,0,0.1928,0.1591,0.5765,0.7398,0.4004,0.0589,0.2487,0,0.1907,0,0.4142,7.174,0.1054,3.1428,"11170685","201712"
"5*1*0*8*",197131.090412132,556260.689061879,"2","03",0,0.0029,0.1299,0.0008,0.2794,0.0015,0.0801,0.0053,0.0527,0.3868,0.0432,0.0364,0.0081,0,0.0258,0,0,0.0015,0.001,0.0449,0.1621,0,2.907,0.0707,0,0,0.0122,0,0.01,0.0071,4.1596,"11200535","201701"
"5*3*7*2*",195983.828228869,553406.617763619,"5","13",0,0,0.0065,0.0258,0.1469,0.0261,0.0497,0.5542,0.0112,0.0095,0.0464,0,0.833,0.0669,0.0085,0,0,0.0058,0.0372,0,0.0952,0.8035,0.0101,0.0566,0.0157,0,0.2975,0.0293,0,0.0258,0.6352,"11650581","201706"
"5*1*8*9*",199540.489490925,556331.966013695,"7","20",0,0,0.0312,0.0129,0.101,0.0075,0.1969,0.074,0.0012,0.0646,0.2887,7.2568,0.1183,0.0553,0,0,0,0.2265,0.0375,0.5426,0.0064,3.5769,0.1793,0.1354,0.6877,1.2428,0.0017,0.1861,0,0.0588,0.1359,"11290810","201608"
"5*4*4*7*",196672.602714142,557059.574618991,"6","04",0,0,0,0,0.0625,0.0588,0.0051,0.0474,0.0724,0.0007,0.3491,0.9929,0.0759,0.1513,0,0.0001,0.0003,0.0096,0,0.1607,0.1061,0.0969,3.3322,0.3446,0.0013,0.0033,0.0109,0,0,0.0007,0.1609,"11290810","201705"
"5*3*3*1*",200593.083264328,556692.578331063,"4","20",0,0,0.0018,0,0.2926,0.0048,0.1397,0.0074,1.9021,0,2.9604,0.1504,0.3052,0.0911,0,0,0,0.2842,2.4553,0.1089,0,0,0.0192,0.5316,0.0261,0.1538,0.0099,0.0581,0,0.5589,3.2388,"11590650","201604"
"5*3*2*6*",196387.50479206,554707.597566686,"4","16",0,0,0.0021,0.0256,0.001,0.2474,0.2281,0.0023,0.0013,0.0435,0.0023,0.0035,0,0,0.008,0.0005,0.0291,0.021,0.0012,1.3611,0,0.5879,0,1.2971,0,0.004,0.0048,0.0011,0.0431,0.0899,3.8875,"11545610","201801"
"5*3*7*3*",199290.504868086,554317.722990234,"7","16",0,0,0.0003,0.0073,0.0007,0.0007,0.0237,0.0486,0.13,0.0123,0.0005,0.0014,0.0086,0,0,0,0,0.1312,0.0013,0.0972,1.4596,0.0115,0.0329,0.1354,0.0093,0.5676,0.0055,0.248,0,0.4335,0.8302,"11530740","201608"
"5*5*1*0*",196766.74840778,554351.772634733,"1","06",0,0,0.0064,0.0042,0.2776,0.0202,0.0048,0.0022,0.0026,0.1238,0.0088,0.0367,0.0289,0.0589,0.0377,0.0016,0,0.1108,0.661,0.0112,0,0.0514,0.85,1.2932,0.2782,0.0119,0.0349,0.3175,0.0016,0.0289,2.4789,"11230610","201607"
"5*5*7*7*",198476.737143321,552997.609155796,"2","16",0.0012,0,0.0002,0.0026,0.0891,3.3342,0.0022,0.0065,0.1836,0.1445,0.0012,0.0029,0.023,0.0098,0,0.0073,0,0,0.046,0,0.3488,0.6503,1.2699,0.1785,0.001,0.0156,0.0436,0.0015,0.0689,0.1708,1.1194,"11215830","201612"
"5*4*7*5*",197499.151863904,556909.052307649,"6","23",0,0,0.0004,1.0669,6.9094,0,0.0019,0.0199,0,0.4031,0.0112,0.0065,0.0017,0,0,0,0.0032,0.0016,0.0011,0.0065,0.2257,0.0018,0.0097,0.0759,0.011,10.8425,0.032,0.4033,0.065,0.0098,17.7518,"11260655","201703"
"5*8*2*8*",196332.740270226,553485.352111014,"5","08",0,0,0.0265,0.1838,0.0384,0.0362,0.009,1.3923,0.1232,0.0222,0.0033,0.0037,0.0123,0.2808,0,0.0007,0,0.0131,0.0312,0.142,0.7546,0.998,0.2148,0,0.5017,0.7403,0.4499,0.0589,0.1247,0.1131,0.0245,"11500603","201606"
"5*3*9*8*",197027.3631146,553875.1921573,"7","10",0,0.0294,0,0.2487,1.7154,0.001,0.6946,0.0275,1.2349,0.788,0.0418,0.933,0.0128,0.0881,0.0004,0.0029,0,0,0.3422,3.094,1.5079,0.4853,0.1506,0.2792,0.0921,0.008,0,0.0564,6.6577,0,0.5984,"11620645","201612"
"5*2*8*6*",197542.766497925,553717.22861607,"6","06",0,0.0066,0.0027,0.1083,0.6167,0.2113,0.0006,0.3285,0.0788,0.0337,0.0092,0.005,0,0.305,0.0004,0.0027,0,0.1092,0,0.0809,0.2693,0.033,0.0967,0.1763,0.0074,0.0289,1.0741,1.7773,0.0033,0,0.0295,"11530780","201602"
"5*6*5*7*",196776.316813501,552207.757405937,"7","00",0.0027,0,0,0,0,0.1384,0.1743,0.2005,0.0013,1.6747,0.004,0.1448,0.063,0.0576,0,0,0,0.0015,0.5041,0.9443,0.0013,0.0299,0.0093,0,0.2089,0.0143,0.3133,0,0.0638,0,0.0034,"11650652","201705"
"5*5*5*8*",200120.78808288,553088.526363414,"5","23",0,0.0024,0.0161,0.0887,0.2318,0.0008,0.2619,0.3196,0.0047,0.0198,0.0303,0.0057,0.8868,0,0.0224,0,0.0078,0.0201,0,0.0046,0.0496,5.3377,0.0049,0.0054,0,0.0126,0.0095,0.1986,0.0167,0.0055,0.0156,"11710631","201603"
"5*3*4*5*",197452.877671325,555733.071001814,"2","03",0,0,0,0.2766,6.9942,0.1115,0.0088,0.3728,0.0113,0.0089,0.0126,0.1269,0.0077,0,0,0.0001,0.0722,0,0.0008,0,5.3849,0.0083,0.0315,0.0706,0,0,0.3541,0.0336,0.0007,0.3794,0.0179,"11530560","201701"
"5*4*2*2*",198184.728585176,553232.140273062,"6","07",0,0,0.1563,0,0.0757,0.3984,0.1189,0,0.0083,0,2.3851,0.1953,0,0,0.0023,0,0,0.1161,0.0033,0.1898,0.2502,0.0035,0.1213,0.0142,0.0116,0,8.4787,0.0051,0.1626,0,0.0953,"11200540","201610"
"5*5*4*1*",198577.793840131,554367.719895433,"2","20",0,0,0,0.0018,0,0.1518,0.0115,0.0619,0.0299,0,0.0071,0,0.0728,0.0018,0.3867,0,0,0.0588,0.0487,0.2104,0.7364,0.6047,0.052,0.0046,0,0.945,0,0,0.0069,0.656,12.2541,"11620615","201602"
"5*4*2*3*",198215.589858275,553039.592109657,"7","02",0,0.0527,0.2292,0.068,0.0012,0.9126,0.3468,0.0093,0.0326,0,0.6256,0.356,0.0161,0,0.7396,0.0003,0.1244,0,0.039,0.0083,0.0005,0,1.0973,0.0059,0,0.0058,0.6766,0.104,0.0564,0.0113,13.09,"11350670","201604"
